model	simID	S	log10S	tree.length	PD	Gamma	Beta	Colless	Sackin	Yule.PDA.ratio	MRD	VRD	PSV	mean.Iprime	MPD	VPD	MGL_principal_eigenvalue	MGL_asymmetry	MGL_peakedness	MGL_eigengap	nLTT_stat
Amphibian	2063	88	1.944482672	55.08237815	23.12336546	0.625108803	-0.383571784	422	806	101.7355458	9.159090909	11.16980146	0.792252821	0.550558799	1.337815309	0.270482261	17808.78315	-0.040182614	2.278276444	33	0.166031243
Amphibian	2064	85	1.929418926	54.66969688	21.52991359	0.30846075	-0.289285123	360	738	97.88875657	8.682352941	9.695518207	0.761718965	0.553956854	1.286602446	0.269981008	16912.88572	0.07638771	2.231584985	1	0.175503659
Amphibian	2065	68	1.832508913	48.20083216	17.98308941	0.254009139	-0.444067398	286	576	78.2199958	8.470588235	8.73046532	0.738634077	0.568437081	1.232854313	0.279273271	11861.08351	0.117224589	2.390061889	1	0.164339563
Amphibian	2066	55	1.740362689	38.82432167	18.26704015	-0.719646892	-0.689015782	248	468	64.52915079	8.509090909	6.847138047	0.746165218	0.591593315	1.183327959	0.227607878	7781.054228	0.209877043	2.928292064	2	0.098053186
Amphibian	2067	53	1.72427587	37.43435148	16.90677975	-0.921905413	-0.486196982	197	411	60.54016675	7.754716981	5.419448476	0.753482053	0.578380989	1.212503206	0.2370421	7079.769068	0.061721004	2.986139105	10	0.111229557
Amphibian	2068	46	1.662757832	30.56390651	16.65335019	-1.11048753	-0.48332914	159	343	51.7317114	7.456521739	3.675845411	0.80754917	0.569236098	1.281171895	0.23691194	5081.456497	-0.73076042	2.92316392	1	0.080255157
Amphibian	2069	45	1.653212514	28.35287352	16.79605767	-1.23954827	0.341489153	115	297	47.92504891	6.6	2.790909091	0.861094078	0.551452412	1.37850355	0.271366187	4510.741261	-0.889446003	3.051052912	1	0.076570366
Amphibian	2070	39	1.591064607	27.63592338	15.47046674	-1.816959878	1.676906652	72	232	39.35336754	5.948717949	1.944669366	0.852174646	0.491482494	1.340736465	0.273213785	3699.528489	-0.733464887	2.641976047	1	0.081846013
Amphibian	2071	22	1.342422681	24.32801574	10.85626706	-1.563313979	7.093478612	29	107	19.02440375	4.863636364	1.170995671	0.881146713	0.388181818	1.323015918	0.299564946	1791.497722	-0.637646439	2.157970053	37	0.088724602
Amphibian	21	416	2.619093331	48.2401697	111.2559723	-2.728713654	0.020910906	2715	5343	487.1527608	12.84375	10.36829819	0.877889747	0.490978673	1.491895595	0.134479006	74509.31819	-1.311139429	7.524741827	760	0.161356545
Amphibian	2159	158	2.198657087	41.0464572	37.04986876	-0.658441924	-0.847968504	967	1777	204.1550987	11.24683544	11.18072241	0.638092764	0.58884568	1.049890969	0.128243111	24361.6956	0.183216116	4.302487983	3	0.19430392
Amphibian	2160	155	2.190331698	30.63885904	45.40508077	-1.469580037	-0.80417603	814	1614	198.4057057	10.41290323	9.932299958	0.835848369	0.584103849	1.387828925	0.211334489	17249.47724	-0.732527547	4.348524066	304	0.135860755
Amphibian	2161	120	2.079181246	27.37314148	38.11589222	-1.33933214	-0.918312984	615	1215	155.6923741	10.125	9.085084034	0.842945109	0.609133425	1.379740884	0.218097322	12066.26718	-0.987855052	3.954440835	1	0.111211261
Amphibian	2162	119	2.075546961	26.75449724	37.95099998	-1.431085561	-0.806672271	497	1095	150.9132506	9.201680672	8.450505626	0.859713029	0.602963534	1.412215669	0.22676279	11309.05463	-1.025830749	3.98712967	1	0.109987366
Amphibian	2163	73	1.86332286	22.76687409	26.89168673	-1.871310811	-0.927885659	302	630	91.97052937	8.630136986	7.180745814	0.863485951	0.596724864	1.376795247	0.269670089	5813.904349	-0.677758651	2.480636869	2	0.070864855
Amphibian	2164	37	1.568201724	22.3257755	14.10412291	-0.500956324	-0.750836789	112	248	42.24118502	6.702702703	4.381381381	0.833173026	0.604906087	1.320182947	0.300927223	2861.762073	-0.811534162	2.988007171	1	0.05664882
Amphibian	2165	24	1.380211242	19.51290756	11.14214368	-0.969040854	-0.638922663	65	143	25.18516427	5.958333333	4.128623188	0.854439243	0.606290174	1.294892647	0.317216719	1595.710286	-0.496094488	1.97383743	37	0.051643681
Amphibian	2166	20	1.301029996	18.93194995	9.673951969	-1.027179161	-0.654460439	46	110	20.25791059	5.5	3	0.835195827	0.580246914	1.244992683	0.329049165	1300.781286	-0.177961495	1.65706751	5	0.064201474
Amphibian	218	20	1.301029996	22.85674792	8.37265532	-0.893525366	2.905692241	29	97	17.97985868	4.85	1.502631579	0.77695411	0.464583333	1.195767929	0.279599599	1555.276382	-0.207884955	2.049708982	1	0.060579927
Amphibian	22	398	2.599883072	48.14212075	105.7215912	-2.763149009	0.064632059	2291	4825	465.415958	12.12311558	8.334930319	0.870547862	0.495734038	1.479171635	0.133011753	71312.24967	-1.382817591	7.484758574	10	0.163182971
Amphibian	2200	36	1.556302501	18.34372297	15.94495919	-1.942006714	-1.187779167	189	309	45.45267823	8.583333333	8.421428571	0.774420685	0.620380804	1.137643136	0.246148587	2328.749931	0.163975321	1.507048015	4	0.065013499
Amphibian	2201	35	1.544068044	17.57507662	15.55484228	-1.95995109	-1.034212315	155	273	41.89733017	7.8	6.929411765	0.794440283	0.600834058	1.177620114	0.261216894	2167.941781	0.10401117	1.53012239	3	0.068104515
Amphibian	2202	34	1.531478917	17.43882046	14.66075144	-1.951398688	-0.774662345	122	238	38.37096964	7	5.696969697	0.788092043	0.577353709	1.179568517	0.260346251	2085.040738	0.068828538	1.557718362	2	0.074387331
Amphibian	2203	32	1.505149978	16.65771945	13.52111321	-1.849261627	-0.527543644	92	202	34.87446208	6.3125	4.350806452	0.796606483	0.556567911	1.208183963	0.278666966	1836.924018	-0.03822265	1.567223759	14	0.07867588
Amphibian	2204	24	1.380211242	14.62236154	10.58870669	-1.876373384	-0.215564305	59	137	24.01392581	5.708333333	4.128623188	0.767401473	0.516371507	1.141687817	0.269474281	1195.067007	0.107660384	1.547435141	5	0.091062996
Amphibian	2235	47	1.672097858	22.32491297	18.41779217	-0.109809599	-0.905329526	181	361	56.69910037	7.680851064	9.874190564	0.863693135	0.643844922	1.36324118	0.280969691	3689.932309	-0.855452262	2.620971437	80	0.041822398
Amphibian	2236	38	1.579783597	20.80952675	16.13499911	-0.362034542	-1.154644784	146	284	47.10213798	7.473684211	8.79658606	0.87225013	0.689646721	1.353252179	0.306892116	2772.924174	-0.652449622	2.309219234	64	0.029360927
Amphibian	2237	34	1.531478917	20.45020084	14.00615142	-0.172104235	-1.272710654	116	238	42.39260778	7	7.151515152	0.859296321	0.719535665	1.344235002	0.323955057	2446.920223	-0.619486894	2.479267197	57	0.042403789
Amphibian	2281	35	1.544068044	28.41813549	12.04588943	-0.379574464	-0.489642063	114	244	37.67637905	6.971428571	5.263865546	0.722506122	0.48751691	1.136366958	0.344005627	3575.186294	0.566102564	1.317192239	15	0.090736229
Amphibian	2282	33	1.51851394	27.37545976	10.9479921	-0.316361313	-0.074165489	83	207	34.15001853	6.272727273	3.954545455	0.71452745	0.457518038	1.135382918	0.36894854	3195.048627	0.60539319	1.338986868	13	0.100712473
Amphibian	2283	23	1.361727836	17.60681468	10.04562522	-1.403058027	-0.690401882	63	139	23.98724838	6.043478261	3.407114625	0.710703376	0.50711039	1.032691791	0.264442847	1423.311988	0.587906045	1.173625367	1	0.068700964
Amphibian	2284	22	1.342422681	15.63134042	10.06242385	-1.544363792	0.441795557	42	116	20.89620593	5.272727273	2.303030303	0.769487345	0.452344877	1.133184898	0.319281651	1167.700524	0.453100365	1.188937951	9	0.070141181
Amphibian	23	391	2.592176757	46.40121863	106.9401881	-2.926373334	0.155357379	1920	4426	455.6209108	11.31969309	7.187277854	0.89702572	0.490717569	1.524359241	0.139791864	66947.48005	-1.47019194	7.54824511	18	0.155311869
Amphibian	2320	468	2.670245853	68.76905504	71.00722631	-1.558441856	-0.342829627	3022	6076	569.3046985	12.98290598	17.14745877	0.661632567	0.512880534	1.174611653	0.141439496	123540.7651	0.459046478	6.419642735	9	0.277071917
Amphibian	2321	468	2.670245853	68.76905504	71.00722631	-1.558441856	-0.342829627	3022	6076	569.3046985	12.98290598	17.14745877	0.661632567	0.512880534	1.174611653	0.141439496	123540.7651	0.459046478	6.419642735	9	0.277071917
Amphibian	2322	458	2.660865478	53.71075515	86.97155508	-2.336600583	-0.292954331	2541	5533	555.3151628	12.08078603	16.12256218	0.835966926	0.514361094	1.485433939	0.219590098	91058.30104	-0.888112914	6.630198731	6	0.238902535
Amphibian	2323	237	2.374748346	50.04594586	48.52001914	-0.198256478	-0.610801711	1850	3078	294.4586407	12.98734177	19.90238146	0.733239874	0.553957753	1.267798414	0.249364648	44153.66858	0.393940458	3.112138673	5	0.224070941
Amphibian	2324	207	2.315970345	45.94924452	47.19667868	-0.758541686	-0.664788992	1595	2661	259.1020423	12.85507246	17.28957366	0.715188004	0.557508162	1.209040675	0.215429355	35496.35468	0.790160486	5.072041006	70	0.200793481
Amphibian	2325	180	2.255272505	45.48551057	39.1357741	-1.016164845	-0.733190934	1395	2309	227.1096392	12.82777778	12.29978274	0.636919433	0.570961956	1.063744696	0.146758953	30920.52792	1.039716823	4.795409606	1	0.211375793
Amphibian	2326	177	2.247973266	42.53496709	40.2668159	-1.174917908	-0.634875907	1200	2098	219.2610405	11.85310734	11.58057268	0.677732661	0.572628781	1.135566227	0.165109687	28086.66904	0.97973039	4.89724242	27	0.201300625
Amphibian	2327	179	2.252853031	42.53496709	40.71178916	-1.31154443	-0.637967235	1217	2129	221.9222534	11.89385475	11.57855753	0.676738384	0.566203725	1.13354315	0.164708247	28407.44237	0.990648296	4.803255265	27	0.201356597
Amphibian	2328	168	2.225309282	41.88489334	37.95382157	-1.539589253	-0.59259846	1024	1884	206.3763254	11.21428571	9.486740804	0.653797845	0.567067712	1.089558055	0.132079646	26386.63615	0.71027329	4.800372542	11	0.202881155
Amphibian	2329	168	2.225309282	41.88489334	37.95382157	-1.539589253	-0.59259846	1024	1884	206.3763254	11.21428571	9.486740804	0.653797845	0.567067712	1.089558055	0.132079646	26386.63615	0.71027329	4.800372542	11	0.202881155
Amphibian	2330	165	2.217483944	40.68229436	37.85743718	-1.878935928	-0.509273389	861	1711	200.5651844	10.36969697	8.295417591	0.660213054	0.562152749	1.099015989	0.123842273	25130.85044	0.147007521	4.783658221	6	0.199357747
Amphibian	2331	161	2.206825876	29.22623976	49.62585309	-2.234594548	-0.430979981	704	1538	194.3667057	9.552795031	7.111257764	0.895492054	0.564169531	1.491705152	0.20684914	17194.14703	-1.212225388	4.7179583	302	0.121581771
Amphibian	2332	123	2.089905111	28.3059281	38.21784551	-2.499694446	-0.301952775	487	1107	144.9497781	9	6.786885246	0.86751615	0.540948901	1.435804597	0.221038688	12746.68006	-1.106520961	4.34174412	4	0.122004671
Amphibian	2333	71	1.851258349	28.22726699	21.75610601	-0.993797427	0.275386927	234	558	77.56075897	7.85915493	3.579879276	0.784583031	0.469192448	1.281676149	0.181742945	7330.628616	-0.82461688	3.78243927	3	0.123977388
Amphibian	2334	69	1.838849091	24.60897151	23.56602598	-1.311820562	1.734092309	167	485	73.31226373	7.028985507	2.646206309	0.885749964	0.454445513	1.450154974	0.227670104	6005.163316	-1.218393115	3.889159884	123	0.095047712
Amphibian	2335	54	1.73239376	23.6162503	19.15746278	-0.814911389	1.82495628	110	352	56.57861062	6.518518519	1.990216632	0.879307604	0.438476533	1.429255418	0.252791069	4507.163169	-1.006655646	3.587429491	96	0.07994114
Amphibian	2336	40	1.602059991	22.47904213	13.08895177	-0.335756521	3.855089192	61	235	40.72975063	5.875	1.548076923	0.850281736	0.406710856	1.408192759	0.300095177	3171.735509	-0.964239467	3.724957175	73	0.103441366
Amphibian	2337	21	1.322219295	21.3199566	7.133695602	0.047073462	5.064735002	28	102	19.18918768	4.857142857	1.128571429	0.742240523	0.439285714	1.206523003	0.35995658	1554.329856	0.01808154	2.612983203	1	0.095710408
Amphibian	237	51	1.707570176	39.94706416	13.81163981	0.291816519	1.67327506	114	330	50.82584981	6.470588235	2.974117647	0.785524145	0.407972959	1.327833469	0.284480405	7315.343285	-0.533488573	3.032091905	1	0.158071748
Amphibian	238	32	1.505149978	28.41971589	11.69652103	-0.841430099	1.268395165	70	186	30.93394549	5.8125	3.125	0.831941223	0.461090067	1.339767244	0.289856781	3154.109979	-0.776058872	2.829906056	54	0.079770769
Amphibian	239	25	1.397940009	26.67222307	9.442326547	-0.321047763	1.404989963	47	133	23.62875727	5.32	2.643333333	0.816043482	0.486258418	1.306452406	0.319276648	2304.873006	-0.508965975	2.366759518	34	0.063953064
Amphibian	24	350	2.544068044	44.12204221	101.3348339	-2.984478721	0.241086822	1507	3763	404.561359	10.75142857	5.734596807	0.920832061	0.486468933	1.556395182	0.148085952	57116.3757	-1.566798692	7.439995161	5	0.139334285
Amphibian	2403	50	1.698970004	24.21152636	18.36217103	-2.221272077	-0.852051357	223	405	59.98806282	8.1	11.56122449	0.770172794	0.683911581	1.197995521	0.309783527	4200.008978	0.017716431	1.679039804	4	0.093123397
Amphibian	2404	42	1.62324929	21.91606378	19.05481656	-3.105819677	-0.874039323	188	330	49.54708749	7.857142857	10.85714286	0.756242933	0.667205215	1.085041649	0.253363297	3180.560123	0.666058291	1.462017443	10	0.089245083
Amphibian	2405	35	1.544068044	20.57946164	14.52335902	-2.751951838	-0.981267261	153	265	41.33370575	7.571428571	9.722689076	0.696786573	0.700665266	1.010259571	0.221579837	2520.301174	0.666969582	1.450318398	3	0.109054678
Amphibian	2406	32	1.505149978	16.40600213	15.59685426	-2.876396574	-0.966542343	123	225	37.11419805	7.03125	8.095766129	0.80187187	0.689769345	1.150859655	0.267778611	1820.117339	0.22764286	1.471692741	9	0.103846333
Amphibian	2407	30	1.477121255	16.03364942	14.01861736	-2.809515292	-0.840360526	95	191	33.68021084	6.366666667	6.791954023	0.792362263	0.67547619	1.155057647	0.271268717	1627.554037	0.156271997	1.539395954	7	0.114804323
Amphibian	2408	23	1.361727836	13.69402356	10.69736798	-1.878482275	-0.90131045	68	136	24.83227609	5.913043478	6.992094862	0.781811459	0.704220779	1.147785318	0.30517381	1057.605568	-0.0723237	1.425440938	1	0.099881667
Amphibian	2458	44	1.643452676	28.76806544	16.72485655	-0.480252346	-0.678536119	138	316	50.17961735	7.181818182	5.594080338	0.807791516	0.531283928	1.264255231	0.34554388	4484.274725	0.188762889	2.289773281	11	0.054785935
Amphibian	2459	24	1.380211242	23.90903127	8.818096333	-0.365997661	-0.802008017	83	159	25.43267391	6.625	5.201086957	0.628256787	0.524722222	0.936098392	0.185575164	2057.945902	0.8921585	1.482406739	1	0.082417446
Amphibian	2460	23	1.361727836	17.39572598	10.37092701	-0.778964093	-0.28778559	61	135	22.2971797	5.869565217	3.936758893	0.81704031	0.47654321	1.234976711	0.299518796	1386.101514	-0.016462018	1.432257063	3	0.060283569
Amphibian	2461	21	1.322219295	17.08597964	8.950721283	-0.414004948	0.449522256	42	110	19.20613724	5.238095238	2.69047619	0.795834458	0.423611111	1.223258043	0.311250069	1240.510415	0.006216119	1.42355271	1	0.049316526
Amphibian	2482	20	1.301029996	28.62835892	9.267415109	-0.423163707	-0.927543391	51	113	20.98574333	5.65	5.818421053	0.740753226	0.581666667	1.073209581	0.416794812	1943.813259	0.946459601	1.667038679	10	0.049069379
Amphibian	25	345	2.537819095	42.99741762	101.0555296	-2.952956565	0.473086186	1161	3399	395.5282333	9.852173913	5.085642063	0.942619412	0.478984831	1.596693775	0.155109963	53964.46977	-1.589403929	7.501585997	627	0.135962967
Amphibian	2501	60	1.77815125	39.17539798	22.52111993	-2.24426178	0.387756719	148	428	62.27816675	7.133333333	3.575141243	0.828030176	0.354204804	1.30214683	0.320118553	8169.111384	-0.193359962	1.957266209	109	0.081679552
Amphibian	2502	37	1.568201724	37.13879083	18.37884485	-3.106142719	-0.195965699	107	253	37.9073836	6.837837838	3.750750751	0.8442082	0.432850918	1.222186747	0.265763051	4723.563108	-0.260343617	1.849703972	5	0.092453113
Amphibian	2503	35	1.544068044	35.52373483	17.99156458	-3.260435038	0.432958737	74	214	34.32386466	6.114285714	2.515966387	0.864689276	0.39654195	1.247447329	0.279830958	4284.91471	-0.263375234	1.905307879	3	0.104131936
Amphibian	2539	23	1.361727836	14.90708328	11.63211049	-2.854113974	3.597137333	27	115	20.29324571	5	1.272727273	0.847598862	0.236111111	1.23885153	0.292416231	1131.503562	-0.134252529	1.493146693	12	0.099274063
Amphibian	2575	151	2.178976947	30.43090225	51.34400384	-2.769208895	-0.370692574	605	1421	180.6834057	9.410596026	7.643620309	0.878788233	0.524006543	1.42667386	0.208700164	16215.96233	-1.124996776	4.751187892	1	0.098646445
Amphibian	2576	88	1.944482672	27.45604549	36.78301973	-2.629051345	-0.695230707	422	830	106.9165459	9.431818182	8.179205852	0.892404768	0.542385219	1.381359089	0.239712354	8621.887712	-0.715589597	2.548847578	70	0.051871171
Amphibian	2577	80	1.903089987	27.44441823	32.37451496	-2.674169574	-0.700877964	340	714	96.81584819	8.925	6.146202532	0.872095518	0.540603759	1.355517259	0.235620157	7864.054795	-0.736188613	2.518144312	1	0.062468284
Amphibian	2578	79	1.897627091	26.50920877	32.44608726	-2.708286654	-0.446701325	262	634	92.44640033	8.025316456	5.40960727	0.89946658	0.52970385	1.404668502	0.250019858	7377.473225	-0.75494904	2.535688516	123	0.061139972
Amphibian	2579	60	1.77815125	26.13496565	24.15487186	-2.469494606	-0.299470111	161	443	67.61956998	7.383333333	4.613276836	0.864013454	0.483482924	1.346794743	0.264098225	5478.586006	-0.535313801	2.067957839	92	0.066394713
Amphibian	2580	31	1.491361694	19.42787543	14.85215248	-2.377925889	-0.951803749	110	220	35.67628384	7.096774194	6.156989247	0.828758523	0.586323052	1.215381558	0.25851255	2099.031473	-0.37743492	1.820666144	1	0.07482782
Amphibian	2581	30	1.477121255	18.48295885	14.50920161	-2.388134213	-0.559375605	81	189	32.27508646	6.3	5.044827586	0.85871418	0.558744589	1.272807277	0.279600561	1885.687602	-0.460767617	1.887997555	45	0.075924002
Amphibian	2582	23	1.361727836	17.40731504	12.03903373	-2.500483707	-1.010337079	63	139	25.32427169	6.043478261	4.134387352	0.834693563	0.65239899	1.193559819	0.278411164	1372.564716	-0.151980558	1.564787095	1	0.102494926
Amphibian	2583	22	1.342422681	16.6281484	11.50944571	-2.484008305	-0.306564327	42	116	22.23322924	5.272727273	3.064935065	0.857324696	0.620798898	1.242436797	0.29844594	1216.863253	-0.224325183	1.616617515	32	0.105415777
Amphibian	26	193	2.285557309	42.69523801	58.99752537	-3.387438953	0.678485586	607	1733	215.8003166	8.979274611	5.551651554	0.912667691	0.448941574	1.52722147	0.189703375	29706.88452	-1.265632042	4.776953496	375	0.125934385
Amphibian	2610	29	1.462397998	25.33546474	13.23182307	-1.22633243	0.989695055	49	163	27.86574869	5.620689655	1.958128079	0.873597307	0.398063841	1.333332278	0.286639452	2531.579189	-0.75756836	2.551085497	46	0.041882404
Amphibian	2663	63	1.799340549	23.38973136	23.194455	-1.482860161	0.462976919	158	440	68.75622455	6.984126984	3.467485919	0.883415379	0.508894833	1.420126522	0.248676064	5162.80113	-1.094429298	3.705816344	102	0.07891834
Amphibian	2664	40	1.602059991	21.90758567	16.55672975	-1.414320858	0.76444031	91	249	40.89405368	6.225	2.896794872	0.870096506	0.508715108	1.358281018	0.283976433	3057.914461	-0.679811313	2.667429727	64	0.0554926
Amphibian	2665	26	1.414973348	21.41393178	12.12644682	-1.542273788	0.254960093	59	147	25.91153974	5.653846154	3.035384615	0.846887108	0.575045788	1.273200977	0.290221879	1932.469101	-0.201713393	1.720729948	43	0.063167175
Amphibian	2666	21	1.322219295	20.73413172	8.871759503	-1.059523322	0.933718973	37	107	19.51461008	5.095238095	2.39047619	0.800098971	0.501058201	1.236039479	0.300453588	1495.651849	-0.001554565	1.705965794	7	0.072472768
Amphibian	27	96	1.982271233	41.49740959	34.65599089	-4.595372728	0.215424366	369	807	107.1809766	8.40625	7.549013158	0.826633751	0.505867522	1.30579493	0.228942737	14119.59369	-0.350585512	2.134056176	2	0.116662115
Amphibian	270	23	1.361727836	30.16612406	7.997462087	1.141213058	-0.115848684	59	133	21.55583041	5.782608696	5.177865613	0.77506506	0.445833333	1.259442854	0.32653324	2453.52159	-0.002074778	1.571922687	37	0.083603549
Amphibian	2703	23	1.361727836	20.41400449	8.589016602	-0.179439473	-0.506996706	50	128	23.73503649	5.565217391	4.347826087	0.768257632	0.529365079	1.218039074	0.335458558	1629.603792	0.198855575	1.639120851	2	0.06761251
Amphibian	2725	24	1.380211242	32.55386391	9.711054426	-0.527231343	0.001300511	43	129	24.01652659	5.375	2.592391304	0.799150588	0.500757576	1.245507757	0.340763213	2665.956378	-0.068866408	1.809290256	4	0.056771635
Amphibian	2765	101	2.004321374	41.84128533	26.20899564	-0.678147513	0.034769811	396	894	115.7986927	8.851485149	5.207722772	0.709613092	0.515935747	1.172942876	0.158438695	15702.91874	-0.089767194	4.979505628	19	0.169302113
Amphibian	2766	100	2	38.47681218	27.2855433	-0.934898306	0.818995295	302	800	112.1547731	8	4.282828283	0.758250537	0.50220515	1.25727692	0.177314847	13995.50177	-0.330199728	4.995224283	16	0.155941327
Amphibian	2767	88	1.944482672	29.34125074	30.59731566	-1.003402814	0.950615143	217	653	99.23079615	7.420454545	3.166013584	0.921567877	0.532777835	1.511524934	0.221449338	9225.787653	-1.377158128	4.870286343	158	0.083982912
Amphibian	2768	48	1.681241237	28.95575798	16.17851917	0.050036298	2.380639738	97	303	50.36735813	6.3125	2.261968085	0.865273165	0.494621341	1.422415947	0.264844344	4959.533779	-0.924861127	3.319881935	85	0.09199611
Amphibian	2769	38	1.579783597	27.41915598	12.97236276	-0.586378582	4.965593704	60	220	39.06481591	5.789473684	1.630156472	0.839658807	0.490131579	1.373816779	0.291994237	3645.193379	-0.888473955	3.324581715	68	0.094464838
Amphibian	2770	21	1.322219295	24.88396854	7.343635281	0.449388542	5.027848529	30	102	19.0809741	4.857142857	1.228571429	0.771221694	0.436111111	1.255146053	0.363160982	1812.3361	0.007922445	2.14336999	1	0.083307135
Amphibian	28	78	1.892094603	35.7940292	32.48970019	-4.600603873	0.01478107	294	636	86.6052165	8.153846154	6.885114885	0.860128954	0.506301018	1.319760767	0.247382064	9702.821838	-0.418431889	2.126922346	26	0.109769083
Amphibian	2820	41	1.612783857	28.95334304	15.34659262	-1.275096146	0.055635261	112	268	44.67584423	6.536585366	4.154878049	0.839335159	0.579588394	1.336301867	0.260836587	4141.260725	-0.785412005	3.095342477	1	0.077652116
Amphibian	2821	35	1.544068044	27.15141728	13.25552433	-0.675788211	0.756058661	76	208	36.89262021	5.942857143	3.467226891	0.845865014	0.565598291	1.350567249	0.294869632	3300.408435	-0.827178597	2.904614858	1	0.064878594
Amphibian	2822	26	1.414973348	24.95090435	11.07455885	-0.774446053	-0.502526286	56	144	28.10876432	5.538461538	3.218461538	0.852673346	0.691483516	1.327900894	0.332511145	2229.13355	-0.405686965	2.188015929	44	0.046815514
Amphibian	2881	36	1.556302501	43.50132859	8.723789128	1.256388185	-0.373304718	131	259	37.67306632	7.194444444	6.503968254	0.520834089	0.492726177	0.832551707	0.387057323	5729.374078	1.663659813	2.677131677	9	0.186469284
Amphibian	2882	30	1.477121255	28.03837341	8.618687312	0.276599675	-0.425179902	102	206	30.71652088	6.866666667	4.87816092	0.499230852	0.463898281	0.748218659	0.169463391	3076.041988	2.534109768	2.037819732	2	0.141595003
Amphibian	2883	28	1.447158031	16.00454034	11.29827803	-0.724322517	-0.031760512	76	174	27.34922505	6.214285714	3.35978836	0.743515569	0.427754884	1.125715496	0.232427661	1595.643225	0.216342754	1.978413629	2	0.057154499
Amphibian	2884	26	1.414973348	14.04952211	10.4534385	-0.904183916	1.049729197	52	144	24.05338818	5.538461538	2.098461538	0.799331595	0.385722611	1.244457526	0.274882342	1277.062798	-0.355451214	2.123606812	1	0.064212496
Amphibian	2885	23	1.361727836	12.82963398	10.03761935	-1.374710992	9.064838587	31	113	20.14136518	4.913043478	1.083003953	0.824232143	0.344166667	1.265167038	0.290893084	995.6770591	-0.52831211	2.222245335	1	0.075977796
Amphibian	29	76	1.880813592	35.7940292	32.39778657	-4.953525591	0.062794315	285	615	84.10824457	8.092105263	6.964736842	0.859380919	0.52216058	1.30873478	0.244606144	9418.746123	-0.370424857	1.986115803	142	0.114774917
Amphibian	2916	270	2.431363764	42.64594613	62.8316247	-3.600884706	0.226704053	879	2565	314.6345295	9.5	4.823420074	0.842477523	0.471860746	1.45779733	0.201175206	42028.35878	-0.894966461	4.759663222	1	0.196207956
Amphibian	2917	171	2.23299611	35.7046931	45.86619759	-3.548076452	0.03597583	575	1547	196.7489354	9.046783626	5.350739594	0.845457856	0.449195295	1.431181645	0.235872007	21947.012	-0.917279309	4.833095323	338	0.163548841
Amphibian	2918	101	2.004321374	33.62831268	31.4843439	-2.655785088	-0.465757802	390	888	119.440173	8.792079208	5.766336634	0.812350442	0.489638333	1.326423899	0.251467034	11996.08297	-0.471935535	2.64032132	1	0.124956962
Amphibian	2919	59	1.770852012	28.27637445	25.77358509	-2.850125733	-0.528499754	240	478	68.22293448	8.101694915	8.023962595	0.876526204	0.553103642	1.337254293	0.236058762	5819.043802	-0.817163273	2.589246093	101	0.064659504
Amphibian	292	192	2.283301229	39.97756332	57.3245664	-1.072821028	0.158826981	688	1742	221.1952101	9.072916667	4.528686736	0.922564047	0.521248637	1.554282687	0.187024011	27825.3718	-1.52110666	5.585812318	345	0.13023131
Amphibian	2920	54	1.73239376	27.55721093	23.74903014	-2.628780337	-0.498761981	189	407	62.08304993	7.537037037	6.479734451	0.878084383	0.562683043	1.339343107	0.245954006	5181.251455	-0.849922677	2.647550276	92	0.058465886
Amphibian	2921	39	1.591064607	25.14857548	18.33674749	-1.765385578	-0.467007495	127	277	42.87666762	7.102564103	5.9365722	0.88466675	0.48852413	1.330156593	0.267145848	3414.262528	-0.747960848	2.538855302	57	0.047622339
Amphibian	2922	33	1.51851394	24.29602724	14.98682645	-1.375092666	-0.602741478	98	222	36.24334918	6.727272727	4.392045455	0.87311474	0.504450758	1.329281786	0.277301706	2767.334443	-0.805094257	2.657417017	48	0.040194627
Amphibian	2923	30	1.477121255	23.58857738	14.04293281	-1.481743705	-0.419028896	70	184	32.0844661	6.133333333	2.947126437	0.877131368	0.48030303	1.32661671	0.287264391	2407.756621	-0.753671461	2.43466207	43	0.048677358
Amphibian	2924	22	1.342422681	22.78372105	11.03034481	-1.322542735	-0.569699711	45	125	22.494594	5.681818182	2.322510823	0.856391599	0.463292011	1.263872097	0.295778938	1728.851819	-0.434074986	1.844261492	1	0.074878007
Amphibian	2925	21	1.322219295	22.18611431	10.27358681	-1.196597573	2.776931761	25	103	19.45007156	4.904761905	1.29047619	0.864711759	0.414166667	1.296615987	0.306852368	1558.074629	-0.492169242	1.932406801	35	0.066057821
Amphibian	293	146	2.164352856	39.48458755	41.04160414	-0.478145196	0.373298334	432	1222	165.34167	8.369863014	3.710533774	0.898667192	0.509597847	1.52641283	0.204540009	21018.23069	-1.461964182	5.214012245	264	0.147689882
Amphibian	294	87	1.939519253	37.05865551	25.59429827	-0.608863507	0.921039202	240	652	94.37665613	7.494252874	2.927292168	0.849856364	0.485087285	1.42190438	0.224230026	11534.40965	-1.251285764	4.543641845	1	0.134905215
Amphibian	295	64	1.806179974	34.12472174	19.5122695	-0.032329892	1.381783741	145	435	68.88972656	6.796875	2.640625	0.841969202	0.515236391	1.40103847	0.242140502	7784.645827	-1.214191849	4.273523065	1	0.124307431
