"model","model2","experiment","parameter","metric","r","r.L95","r.U95","color","symbol"
"hs","hs.D","mut","alpha","PC4",0.563785026542023,0.495363464438317,0.625254455552906,"#40E0D0FF",15
"hs","hs.D","mut","alpha","PC5",0.821628123004738,0.785476761473416,0.852191608909235,"#40E0D0FF",15
"hs","hs.D","mut","alpha","PC6",-0.895778320255539,-0.914628818566572,-0.873041513912586,"#40E0D0FF",15
"hs","hs.N","mut","alpha","S",0.932748455549276,0.917596489746273,0.945193977439443,"#40E0D0FF",18
"hs","hs.N","mut","alpha","log10S",0.932748455549276,0.917596489746273,0.945193977439443,"#40E0D0FF",18
"hs","hs.N","mut","alpha","tree.length",-0.96003588005758,-0.96757684458552,-0.950784910756748,"#40E0D0FF",18
"hs","hs.N","mut","alpha","PD",0.275961803858188,0.191169100388008,0.356666272051046,"#40E0D0FF",18
"hs","hs.N","mut","alpha","Gamma",0.852629262150837,0.821962939116398,0.878366044953024,"#40E0D0FF",18
"hs","hs.N","mut","alpha","Beta",0.149289901628895,0.0617520807866011,0.234548518143345,"#40E0D0FF",18
"hs","hs.N","mut","alpha","Colless",0.220467191338863,0.13417524787186,0.30344077440195,"#40E0D0FF",18
"hs","hs.N","mut","alpha","Sackin",0.508243814522029,0.435568867906958,0.574335897289144,"#40E0D0FF",18
"hs","hs.N","mut","alpha","Yule.PDA.ratio",0.64290813370698,0.582570796806157,0.696198241157723,"#40E0D0FF",18
"hs","hs.N","mut","alpha","MRD",0.125716704765097,0.0379259430337418,0.211581686841461,"#40E0D0FF",18
"hs","hs.N","mut","alpha","VRD",-0.125785446724808,-0.211648767789673,-0.0379953101343212,"#40E0D0FF",18
"hs","hs.N","mut","alpha","PSV",0.246646928736926,0.161002591564723,0.328604452535988,"#40E0D0FF",18
"hs","hs.N","mut","alpha","mean.Iprime",-0.290715438643123,-0.370742345925517,-0.206403310973007,"#40E0D0FF",18
"hs","hs.N","mut","alpha","MPD",0.487280381316976,0.413073307799715,0.555059438584334,"#40E0D0FF",18
"hs","hs.N","mut","alpha","VPD",-0.230091129791334,-0.312702367876526,-0.144025080985358,"#40E0D0FF",18
"hs","hs.N","mut","alpha","nLTT_stat",0.417145060911114,0.338488471798187,0.490012547853746,"#40E0D0FF",18
"hs","hs.N","mut","alpha","PC1",-0.485086310388822,-0.553037411137613,-0.410724447901239,"#40E0D0FF",18
"hs","hs.N","mut","alpha","PC2",0.624831621671089,0.56256861490626,0.680046920129614,"#40E0D0FF",18
"hs","hs.N","mut","alpha","PC3",0.555589230209679,0.486742085779641,0.617576833171473,"#40E0D0FF",18
"hs","hs.N","mut","alpha","PC4",-0.396581790264847,-0.470784928439966,-0.316807249206291,"#40E0D0FF",18
"hs","hs.N","mut","alpha","PC5",0.372817476178786,0.29185053479716,0.448479196837263,"#40E0D0FF",18
"hs","hs.N","mut","alpha","PC6",-0.435252713297658,-0.506886395924295,-0.357648818732505,"#40E0D0FF",18
"ca","ca","mut","Mutation_rate","S",-0.067308896047629,-0.123144835208489,-0.0110481477695517,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","log10S",-0.067308896047629,-0.123144835208489,-0.0110481477695517,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","tree.length",0.00599454173140631,-0.0502619973231016,0.0622131619686099,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","PD",-0.168331224082192,-0.22284199653089,-0.112771093110837,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","Gamma",0.275305262862835,0.221506548120072,0.327433203564336,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","Beta",0.157855651416392,0.102180790216123,0.21254466808959,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","Colless",-0.134326836685726,-0.18938141768657,-0.0784303201747824,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","Sackin",-0.120296080514361,-0.175545926054154,-0.064290843926229,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","Yule.PDA.ratio",-0.120027776174803,-0.175281191145701,-0.064020629873018,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","MRD",-0.170914611551739,-0.225379950673285,-0.115384308354701,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","VRD",-0.219682909589431,-0.2731795779582,-0.164831607481621,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","PSV",-0.373586233522895,-0.422568132514099,-0.322428370825585,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","mean.Iprime",-0.289974114758415,-0.341692740725082,-0.23650448033991,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","MPD",0.0982492653237557,0.0421081338315679,0.15377192022459,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","VPD",-0.279170639853751,-0.331192713905246,-0.225456508738968,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","nLTT_stat",-0.346063416792376,-0.396023731048462,-0.294060237922534,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","PC1",0.142127014499666,0.0862984908571433,0.197065714874182,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","PC2",0.286303560769946,0.232749514493333,0.338126537994005,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","PC3",-0.180529729512186,-0.23482081458899,-0.125115809302795,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","PC4",-0.28898038020739,-0.340727384993952,-0.235487755925468,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","PC5",0.293705794755785,0.240323402334187,0.345317004261073,"#EEEE00FF",16
"ca","ca","mut","Mutation_rate","PC6",0.254479297605175,0.200250761814933,0.307153357757044,"#EEEE00FF",16
"ve","ve","mut","lac","S",0.0628482754589898,0.0281494970590268,0.0973957768225016,"#FF69B4FF",16
"ve","ve","mut","lac","log10S",0.0628482754589898,0.0281494970590268,0.0973957768225016,"#FF69B4FF",16
"ve","ve","mut","lac","tree.length",-0.00600630460006435,-0.0407241512465736,0.0287260277550618,"#FF69B4FF",16
"ve","ve","mut","lac","PD",-0.0641628189359553,-0.0987043889751057,-0.0294668207301687,"#FF69B4FF",16
"ve","ve","mut","lac","Gamma",0.231905655018011,0.198334748063944,0.264933077581153,"#FF69B4FF",16
"ve","ve","mut","lac","Beta",-0.00162489672384881,-0.0363488964241901,0.033103021887525,"#FF69B4FF",16
"ve","ve","mut","lac","Colless",0.0626873243444538,0.0279882118007872,0.0972355457272028,"#FF69B4FF",16
"ve","ve","mut","lac","Sackin",0.0630393156048109,0.0283409355873929,0.0975859605881504,"#FF69B4FF",16
"ve","ve","mut","lac","Yule.PDA.ratio",0.0631030834225858,0.028404836810645,0.0976494421279017,"#FF69B4FF",16
"ve","ve","mut","lac","MRD",0.0577470541021982,0.0230383490801259,0.0923167177454571,"#FF69B4FF",16
"ve","ve","mut","lac","VRD",0.0324454336221997,-0.00229230815441147,0.0671049648612538,"#FF69B4FF",16
"ve","ve","mut","lac","PSV",-0.0487349192333348,-0.0833404172439978,-0.0140120223255049,"#FF69B4FF",16
"ve","ve","mut","lac","mean.Iprime",0.0120093950237667,-0.0227273623994691,0.0467171903455613,"#FF69B4FF",16
"ve","ve","mut","lac","MPD",0.0700795145747438,0.035397158676143,0.10459326952339,"#FF69B4FF",16
"ve","ve","mut","lac","VPD",0.129163585466772,0.0947197567896827,0.16329853588575,"#FF69B4FF",16
"ve","ve","mut","lac","nLTT_stat",0.159310352562905,0.125061100268978,0.193180372722075,"#FF69B4FF",16
"ve","ve","mut","lac","PC1",0.00541483922121515,-0.0293169556272777,0.0401335747840212,"#FF69B4FF",16
"ve","ve","mut","lac","PC2",-0.000662448155783292,-0.0353876657265704,0.0340643671031528,"#FF69B4FF",16
"ve","ve","mut","lac","PC3",0.114380039371473,0.0798589417483843,0.148627101114706,"#FF69B4FF",16
"ve","ve","mut","lac","PC4",0.0491065264049641,0.0143841303626096,0.083710630535242,"#FF69B4FF",16
"ve","ve","mut","lac","PC5",-0.0123194962041639,-0.0470267214094585,0.0224174388369563,"#FF69B4FF",16
"ve","ve","mut","lac","PC6",-0.220430250788904,-0.253610508919666,-0.186731882774084,"#FF69B4FF",16
"ve","ve","mut","laa","S",-0.00509623508796996,-0.0398154419433593,0.0296352626773595,"#FF69B4FF",16
"ve","ve","mut","laa","log10S",-0.00509623508796996,-0.0398154419433593,0.0296352626773595,"#FF69B4FF",16
"ve","ve","mut","laa","tree.length",0.0162067311545146,-0.0185320054458238,0.050906385584004,"#FF69B4FF",16
"ve","ve","mut","laa","PD",-0.0101611538104069,-0.0448722433926558,0.0245744411185746,"#FF69B4FF",16
"ve","ve","mut","laa","Gamma",0.0171968294319158,-0.0175422402340081,0.0518944300122002,"#FF69B4FF",16
"ve","ve","mut","laa","Beta",-0.0417117732171481,-0.0763422617125893,-0.00698077204385073,"#FF69B4FF",16
"ve","ve","mut","laa","Colless",0.00493638307981924,-0.0297949636410314,0.0396558244063163,"#FF69B4FF",16
"ve","ve","mut","laa","Sackin",-0.000844447919824593,-0.0355694388845621,0.0338825796786291,"#FF69B4FF",16
"ve","ve","mut","laa","Yule.PDA.ratio",0.00030293623831566,-0.0344234545135225,0.0350285963703801,"#FF69B4FF",16
"ve","ve","mut","laa","MRD",0.00938303621937278,-0.0253520160886602,0.0440954595714575,"#FF69B4FF",16
"ve","ve","mut","laa","VRD",0.0271886581047034,-0.00755091208145207,0.0618626790635444,"#FF69B4FF",16
"ve","ve","mut","laa","PSV",-0.0222715798624587,-0.0569578533295104,0.0124683947606666,"#FF69B4FF",16
"ve","ve","mut","laa","mean.Iprime",0.0437679928091219,0.00903909671456003,0.0783914306582673,"#FF69B4FF",16
"ve","ve","mut","laa","MPD",-0.0105437588251775,-0.0452541810395169,0.0241920913522316,"#FF69B4FF",16
"ve","ve","mut","laa","VPD",-0.00499064952812053,-0.0397100114055147,0.0297407486182935,"#FF69B4FF",16
"ve","ve","mut","laa","nLTT_stat",0.00197778559433922,-0.0327505254952653,0.0367013266817937,"#FF69B4FF",16
"ve","ve","mut","laa","PC1",0.00896488799615227,-0.0257698596941902,0.0436780150907807,"#FF69B4FF",16
"ve","ve","mut","laa","PC2",-0.0308528017981754,-0.0655168747259,0.00388564634003418,"#FF69B4FF",16
"ve","ve","mut","laa","PC3",0.0159100361440224,-0.0188285907016736,0.0506102961096522,"#FF69B4FF",16
"ve","ve","mut","laa","PC4",0.0179387009095472,-0.0168005848377732,0.0526347291575645,"#FF69B4FF",16
"ve","ve","mut","laa","PC5",0.0445858021093675,0.00985780483391713,0.0792063745354444,"#FF69B4FF",16
"ve","ve","mut","laa","PC6",0.00173836478664431,-0.0329896807290607,0.0364622177308813,"#FF69B4FF",16
"xe","xe","mut","v","S",-0.0148561682613973,-0.0767819439357815,0.0471837836103027,"#0000FFFF",16
"xe","xe","mut","v","log10S",-0.0148561682613973,-0.0767819439357815,0.0471837836103027,"#0000FFFF",16
"xe","xe","mut","v","tree.length",0.0413840377005453,-0.0206886137507007,0.103138871118977,"#0000FFFF",16
"xe","xe","mut","v","PD",-0.00138091304819156,-0.0633686002076427,0.0606173881918206,"#0000FFFF",16
"xe","xe","mut","v","Gamma",-0.00985255428751813,-0.0718032795539127,0.0521738968575208,"#0000FFFF",16
"xe","xe","mut","v","Beta",0.0578736482601,-0.00418622029000192,0.119489427111043,"#0000FFFF",16
"xe","xe","mut","v","Colless",-0.028204504740437,-0.0900523967403662,0.0338600892550038,"#0000FFFF",16
"xe","xe","mut","v","Sackin",-0.0254803888678888,-0.0873455129925064,0.0365805214828138,"#0000FFFF",16
"xe","xe","mut","v","Yule.PDA.ratio",-0.0276980026172383,-0.0895491505446967,0.0343659587313569,"#0000FFFF",16
"xe","xe","mut","v","MRD",-0.0408048667166575,-0.102564126923417,0.0212677711007268,"#0000FFFF",16
"xe","xe","mut","v","VRD",-0.036997408499954,-0.0987849981492271,0.0250743598637876,"#0000FFFF",16
"xe","xe","mut","v","PSV",0.0605085024728448,-0.00154696003924524,0.12209972957329,"#0000FFFF",16
"xe","xe","mut","v","mean.Iprime",-0.0505710443907144,-0.112251509270982,0.0114976281622254,"#0000FFFF",16
"xe","xe","mut","v","MPD",0.0511414527195479,-0.0109267122542669,0.112817042695383,"#0000FFFF",16
"xe","xe","mut","v","VPD",0.0349504301775814,-0.0271203115668141,0.0967526964057823,"#0000FFFF",16
"xe","xe","mut","v","nLTT_stat",0.0089744678057575,-0.0530493745849931,0.0709293326471232,"#0000FFFF",16
"xe","xe","mut","v","PC1",0.0152036335082491,-0.0468371696363789,0.0771275906395112,"#0000FFFF",16
"xe","xe","mut","v","PC2",0.0415092856146805,-0.0205633646636639,0.103263157644095,"#0000FFFF",16
"xe","xe","mut","v","PC3",-0.0187066253665304,-0.0806116251795492,0.0433421338543172,"#0000FFFF",16
"xe","xe","mut","v","PC4",0.0621476148290531,0.0000952226944246886,0.123723244031283,"#0000FFFF",16
"xe","xe","mut","v","PC5",-0.00789959827221716,-0.0698594332914017,0.0541209534221866,"#0000FFFF",16
"xe","xe","mut","v","PC6",-0.0127052207713203,-0.074642005478682,0.0493292120353424,"#0000FFFF",16
"fh","fh.1","mut","speciationRate","S",0.436869940809332,0.370639606170259,0.498679783749923,"#00008BFF",16
"fh","fh.1","mut","speciationRate","log10S",0.436869940809332,0.370639606170259,0.498679783749923,"#00008BFF",16
"fh","fh.1","mut","speciationRate","tree.length",0.100365305640975,0.0248453682214838,0.174746217054635,"#00008BFF",16
"fh","fh.1","mut","speciationRate","PD",0.078577215757916,0.00295925642795126,0.153301655528194,"#00008BFF",16
"fh","fh.1","mut","speciationRate","Gamma",0.42659935361837,0.359839041411394,0.489013639501393,"#00008BFF",16
"fh","fh.1","mut","speciationRate","Beta",-0.0315269996691641,-0.10681083194012,0.044116264403182,"#00008BFF",16
"fh","fh.1","mut","speciationRate","Colless",0.397028408338551,0.328840434567316,0.461098155102269,"#00008BFF",16
"fh","fh.1","mut","speciationRate","Sackin",0.436227519615027,0.36996350947195,0.498075621622833,"#00008BFF",16
"fh","fh.1","mut","speciationRate","Yule.PDA.ratio",0.451882120127539,0.386458937561784,0.512780620384228,"#00008BFF",16
"fh","fh.1","mut","speciationRate","MRD",0.358035582178624,0.288179812036684,0.42410074436586,"#00008BFF",16
"fh","fh.1","mut","speciationRate","VRD",0.192917086005819,0.118442368951494,0.26523347300321,"#00008BFF",16
"fh","fh.1","mut","speciationRate","PSV",0.0151645225942076,-0.0604285197695044,0.0905846122007426,"#00008BFF",16
"fh","fh.1","mut","speciationRate","mean.Iprime",0.0369086540911113,-0.0387445023777103,0.112141100919115,"#00008BFF",16
"fh","fh.1","mut","speciationRate","MPD",0.111070586108527,0.0356190983645221,0.185263010730457,"#00008BFF",16
"fh","fh.1","mut","speciationRate","VPD",-0.00960373974443577,-0.0850632887742453,0.0659653482981052,"#00008BFF",16
"fh","fh.1","mut","speciationRate","nLTT_stat",0.284281266641486,0.211896807719806,0.353563708219246,"#00008BFF",16
"fh","fh.1","mut","speciationRate","PC1",-0.176978232018377,-0.249720987238081,-0.102249155698866,"#00008BFF",16
"fh","fh.1","mut","speciationRate","PC2",0.00861315034374236,-0.0669513045481508,0.0840793638775709,"#00008BFF",16
"fh","fh.1","mut","speciationRate","PC3",0.0208617343936853,-0.0547522299575918,0.0962377930207643,"#00008BFF",16
"fh","fh.1","mut","speciationRate","PC4",0.183457607721698,0.10882811198781,0.256030644331923,"#00008BFF",16
"fh","fh.1","mut","speciationRate","PC5",0.0740004379757291,-0.00163112221506052,0.148790226294612,"#00008BFF",16
"fh","fh.1","mut","speciationRate","PC6",-0.316461097320265,-0.384427174782765,-0.245082796347605,"#00008BFF",16
"fh","fh.2","mut","speciationRate","S",0.408891608824884,0.340143405602219,0.473292257115327,"#00008BFF",17
"fh","fh.2","mut","speciationRate","log10S",0.408891608824884,0.340143405602219,0.473292257115327,"#00008BFF",17
"fh","fh.2","mut","speciationRate","tree.length",0.0398621647849159,-0.0370064396150425,0.116261824158914,"#00008BFF",17
"fh","fh.2","mut","speciationRate","PD",0.122612331428838,0.0460353088938767,0.197756711584433,"#00008BFF",17
"fh","fh.2","mut","speciationRate","Gamma",0.338617260297516,0.266860738127047,0.406640030162965,"#00008BFF",17
"fh","fh.2","mut","speciationRate","Beta",0.00580173090010857,-0.0709555226335023,0.082490679133606,"#00008BFF",17
"fh","fh.2","mut","speciationRate","Colless",0.375848663466174,0.305588172734004,0.442038317114757,"#00008BFF",17
"fh","fh.2","mut","speciationRate","Sackin",0.412849991421891,0.344295004494065,0.477025847957741,"#00008BFF",17
"fh","fh.2","mut","speciationRate","Yule.PDA.ratio",0.421144855999355,0.353003303044544,0.48484227525839,"#00008BFF",17
"fh","fh.2","mut","speciationRate","MRD",0.347252941097323,0.275824343329534,0.414867424400628,"#00008BFF",17
"fh","fh.2","mut","speciationRate","VRD",0.166282957969409,0.090190034638826,0.240445755996958,"#00008BFF",17
"fh","fh.2","mut","speciationRate","PSV",0.0441081772210314,-0.0327649467881178,0.120462497596274,"#00008BFF",17
"fh","fh.2","mut","speciationRate","mean.Iprime",-0.0127386833128395,-0.0893794479702461,0.0640520476346288,"#00008BFF",17
"fh","fh.2","mut","speciationRate","MPD",0.14757218481775,0.0712432325188362,0.222182883428432,"#00008BFF",17
"fh","fh.2","mut","speciationRate","VPD",-0.0558912970007975,-0.132109023787233,0.0209834407406261,"#00008BFF",17
"fh","fh.2","mut","speciationRate","nLTT_stat",0.180566704399151,0.104683300077321,0.254359726827017,"#00008BFF",17
"fh","fh.2","mut","speciationRate","PC1",-0.197835888428493,-0.27114935083493,-0.122240218268545,"#00008BFF",17
"fh","fh.2","mut","speciationRate","PC2",0.0563192890513764,-0.0205552042794203,0.132531756210821,"#00008BFF",17
"fh","fh.2","mut","speciationRate","PC3",-0.0379056324719219,-0.11432549172125,0.0389601886253896,"#00008BFF",17
"fh","fh.2","mut","speciationRate","PC4",0.165480620290676,0.0893766852620635,0.239663471616177,"#00008BFF",17
"fh","fh.2","mut","speciationRate","PC5",0.0351198700965906,-0.0417412260222491,0.111567737174925,"#00008BFF",17
"fh","fh.2","mut","speciationRate","PC6",-0.273773081553969,-0.344545709526667,-0.199906084619139,"#00008BFF",17
"fh","fh.3","mut","speciationRate","S",0.366683116967062,0.296200916008975,0.433193399978217,"#00008BFF",15
"fh","fh.3","mut","speciationRate","log10S",0.366683116967062,0.296200916008975,0.433193399978217,"#00008BFF",15
"fh","fh.3","mut","speciationRate","tree.length",0.0966489390948419,0.020070653074246,0.172099838261017,"#00008BFF",15
"fh","fh.3","mut","speciationRate","PD",0.0252505634436246,-0.051410245764016,0.101615540287742,"#00008BFF",15
"fh","fh.3","mut","speciationRate","Gamma",0.399231667784627,0.330186575328739,0.464027271552429,"#00008BFF",15
"fh","fh.3","mut","speciationRate","Beta",-0.0634619826098673,-0.139410056514642,0.0132283471295472,"#00008BFF",15
"fh","fh.3","mut","speciationRate","Colless",0.336694886437713,0.265035884153521,0.404655206200639,"#00008BFF",15
"fh","fh.3","mut","speciationRate","Sackin",0.366187825575143,0.295685058742519,0.432723057597338,"#00008BFF",15
"fh","fh.3","mut","speciationRate","Yule.PDA.ratio",0.377548624126997,0.307527314728194,0.443503023922225,"#00008BFF",15
"fh","fh.3","mut","speciationRate","MRD",0.31387393418839,0.241410424908207,0.38285658112702,"#00008BFF",15
"fh","fh.3","mut","speciationRate","VRD",0.195239574568186,0.119774132010913,0.268461820006012,"#00008BFF",15
"fh","fh.3","mut","speciationRate","PSV",-0.0390268132002663,-0.115260641621562,0.037664047000449,"#00008BFF",15
"fh","fh.3","mut","speciationRate","mean.Iprime",0.0751597568931548,-0.00150579447927423,0.150946949927413,"#00008BFF",15
"fh","fh.3","mut","speciationRate","MPD",0.102445868179272,0.0259004460758821,0.177796984781034,"#00008BFF",15
"fh","fh.3","mut","speciationRate","VPD",-0.00781343916126602,-0.0843134420394389,0.0687781311775213,"#00008BFF",15
"fh","fh.3","mut","speciationRate","nLTT_stat",0.233511101816027,0.158806442158869,0.305557199719538,"#00008BFF",15
"fh","fh.3","mut","speciationRate","PC1",-0.131719814427047,-0.206507889362626,-0.0554015574765973,"#00008BFF",15
"fh","fh.3","mut","speciationRate","PC2",-0.022838319097402,-0.0992240384630552,0.0538149865073722,"#00008BFF",15
"fh","fh.3","mut","speciationRate","PC3",0.0500497343674681,-0.0266494352708048,0.126163072845281,"#00008BFF",15
"fh","fh.3","mut","speciationRate","PC4",0.109240602967569,0.0327387776945962,0.184469844431427,"#00008BFF",15
"fh","fh.3","mut","speciationRate","PC5",0.10190363604985,0.0253549711293129,0.177264249738703,"#00008BFF",15
"fh","fh.3","mut","speciationRate","PC6",-0.278399429032458,-0.34883571145695,-0.204835661208156,"#00008BFF",15
"gen","gen.NULL","mut","divergence_threshold","S",0.840498492438824,0.808266424270212,0.867708484752257,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","log10S",0.840498492438824,0.808266424270212,0.867708484752257,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","tree.length",1,1,1,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","PD",0.767081501660749,0.723314233354939,0.804710049678225,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","Gamma",0.376202337117832,0.296711234348816,0.450516027023371,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","Beta",0.746580737204622,0.699918692596092,0.786896528040279,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","Colless",0.771823404928958,0.72874528493988,0.80881684339354,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","Sackin",0.821463583221484,0.786058554994125,0.851496621215878,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","Yule.PDA.ratio",0.81890275781499,0.783080853406888,0.849308990868609,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","MRD",0.757319846049023,0.712157182479003,0.796239762970469,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","VRD",0.564819207033215,0.49790670887816,0.625046618997589,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","PSV",-0.359011257516107,-0.434316329947166,-0.278722585861596,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","mean.Iprime",-0.697541126747465,-0.743907408745793,-0.64449143097611,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","MPD",0.704886057635332,0.652746389747267,0.7503794223432,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","VPD",-0.620696679109133,-0.675518498389073,-0.559050169218823,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","nLTT_stat",-0.654885250423841,-0.706095435597528,-0.596860584058158,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","PC1",-0.730979419354619,-0.773277257110828,-0.682204618768209,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","PC2",0.760483238113811,0.715769358152416,0.798987030812881,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","PC3",-0.780514698439227,-0.81633072983689,-0.738719126555554,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","PC4",-0.641879006545672,-0.694491051297298,-0.582439263160877,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","PC5",0.359911703119979,0.279663501840787,0.435165981116148,"#32CD32FF",16
"gen","gen.NULL","mut","divergence_threshold","PC6",0.332781608542484,0.251376104389886,0.409512087135468,"#32CD32FF",16
"gen","gen.TEMPSP","mut","divergence_threshold","S",0.306219828949543,0.193409599616251,0.411038828097817,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","log10S",0.306219828949543,0.193409599616251,0.411038828097817,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","tree.length",0.504136332713358,0.405166683079533,0.591427157777454,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","PD",0.289410164020233,0.175871266724626,0.395350363842897,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","Gamma",-0.0227611315498868,-0.13962503698262,0.0947281300938711,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","Beta",0.284495998194253,0.17075592998054,0.390753760097112,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","Colless",0.28829545260699,0.174710456117358,0.394308090319714,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","Sackin",0.302917730766602,0.189959369552703,0.407961265970127,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","Yule.PDA.ratio",0.304862067049991,0.191990631070628,0.40977364603981,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","MRD",0.244093809366284,0.128897558238711,0.352789985861366,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","VRD",0.00379931067118868,-0.11347308913101,0.120967299568376,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","PSV",0.0981900240417574,-0.0195364200339473,0.213230931020556,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","mean.Iprime",-0.260088089944523,-0.36785546497899,-0.145426669185865,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","MPD",0.276829110854272,0.16278575027075,0.383573162711447,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","VPD",-0.298256853675547,-0.403613743835539,-0.185093576409012,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","nLTT_stat",0.194242141381242,0.077716433770105,0.305532382975711,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","PC1",-0.296700868879444,-0.402161439752588,-0.183470264830465,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","PC2",0.275196557386304,0.161090267795383,0.382042721415709,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","PC3",-0.187335647179065,-0.298949871246185,-0.0706649580426411,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","PC4",0.101972789891405,-0.0157387990585647,0.216896444255161,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","PC5",-0.214630464481956,-0.324914322071312,-0.0985877962928179,"#32CD32FF",17
"gen","gen.TEMPSP","mut","divergence_threshold","PC6",-0.114805152376808,-0.229312592538621,0.00283664794475107,"#32CD32FF",17
"gen","gen.K","mut","divergence_threshold","S",0.83264067020953,0.799153742798531,0.860975779118442,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","log10S",0.83264067020953,0.799153742798531,0.860975779118442,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","tree.length",1,1,1,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","PD",0.745715695875006,0.699032299989839,0.786069733933819,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","Gamma",0.435157959116941,0.358970444389092,0.505584813033936,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","Beta",0.736605923096343,0.688684518871078,0.778119924205799,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","Colless",0.755055576042553,0.709668889373023,0.794201154925263,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","Sackin",0.808823066823631,0.771461858738472,0.840625999884993,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","Yule.PDA.ratio",0.807775706990681,0.770248750226248,0.839728058306338,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","MRD",0.734114514295569,0.685859081724093,0.77594255039777,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","VRD",0.540410609359955,0.471578341098086,0.602697481018217,"#32CD32FF",15
"gen","gen.K","mut","divergence_threshold","PSV",-0.372897717801497,-0.447265589151337,-0.293409097731907,"#32CD32FF",15
