model,simID,status,reg.of.origin,w,alpha,beta,sigma_E,carry.cap,energy.gradient,max.K,num.of.bins,max.time,max.richness,replicate,disturb_frequency,temperate_disturb_intensity,tropical_disturb_intensity,specn.gradient,specn.factor,gamma,scenario,env,nic,dis,mut,tim
hs,3665,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,1,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3666,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,2,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3667,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,3,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3668,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,4,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3669,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,5,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3670,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,6,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3671,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,7,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3672,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,8,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3673,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,9,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3674,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,10,0,0,0,off,NA,0.1,K,high,high,med,med,high
hs,3675,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,11,0,0,0,off,NA,0.1,,,,,,
hs,3676,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,12,0,0,0,off,NA,0.1,,,,,,
hs,3677,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,13,0,0,0,off,NA,0.1,,,,,,
hs,3678,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,14,0,0,0,off,NA,0.1,,,,,,
hs,3679,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,15,0,0,0,off,NA,0.1,,,,,,
hs,3680,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,16,0,0,0,off,NA,0.1,,,,,,
hs,3681,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,17,0,0,0,off,NA,0.1,,,,,,
hs,3682,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,18,0,0,0,off,NA,0.1,,,,,,
hs,3683,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,19,0,0,0,off,NA,0.1,,,,,,
hs,3684,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,20,0,0,0,off,NA,0.1,,,,,,
hs,3685,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,21,0,0,0,off,NA,0.1,,,,,,
hs,3686,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,22,0,0,0,off,NA,0.1,,,,,,
hs,3687,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,23,0,0,0,off,NA,0.1,,,,,,
hs,3688,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,24,0,0,0,off,NA,0.1,,,,,,
hs,3689,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,25,0,0,0,off,NA,0.1,,,,,,
hs,3690,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,26,0,0,0,off,NA,0.1,,,,,,
hs,3691,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,27,0,0,0,off,NA,0.1,,,,,,
hs,3692,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,28,0,0,0,off,NA,0.1,,,,,,
hs,3693,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,29,0,0,0,off,NA,0.1,,,,,,
hs,3694,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,30,0,0,0,off,NA,0.1,,,,,,
hs,3695,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,31,0,0,0,off,NA,0.1,,,,,,
hs,3696,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,32,0,0,0,off,NA,0.1,,,,,,
hs,3697,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,33,0,0,0,off,NA,0.1,,,,,,
hs,3698,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,34,0,0,0,off,NA,0.1,,,,,,
hs,3699,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,35,0,0,0,off,NA,0.1,,,,,,
hs,3700,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,36,0,0,0,off,NA,0.1,,,,,,
hs,3701,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,37,0,0,0,off,NA,0.1,,,,,,
hs,3702,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,38,0,0,0,off,NA,0.1,,,,,,
hs,3703,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,39,0,0,0,off,NA,0.1,,,,,,
hs,3704,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,40,0,0,0,off,NA,0.1,,,,,,
hs,3705,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,41,0,0,0,off,NA,0.1,,,,,,
hs,3706,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,42,0,0,0,off,NA,0.1,,,,,,
hs,3707,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,43,0,0,0,off,NA,0.1,,,,,,
hs,3708,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,44,0,0,0,off,NA,0.1,,,,,,
hs,3709,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,45,0,0,0,off,NA,0.1,,,,,,
hs,3710,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,46,0,0,0,off,NA,0.1,,,,,,
hs,3711,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,47,0,0,0,off,NA,0.1,,,,,,
hs,3712,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,48,0,0,0,off,NA,0.1,,,,,,
hs,3713,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,49,0,0,0,off,NA,0.1,,,,,,
hs,3714,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,50,0,0,0,off,NA,0.1,,,,,,
hs,3715,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,51,0,0,0,off,NA,0.1,,,,,,
hs,3716,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,52,0,0,0,off,NA,0.1,,,,,,
hs,3717,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,53,0,0,0,off,NA,0.1,,,,,,
hs,3718,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,54,0,0,0,off,NA,0.1,,,,,,
hs,3719,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,55,0,0,0,off,NA,0.1,,,,,,
hs,3720,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,56,0,0,0,off,NA,0.1,,,,,,
hs,3721,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,57,0,0,0,off,NA,0.1,,,,,,
hs,3722,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,58,0,0,0,off,NA,0.1,,,,,,
hs,3723,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,59,0,0,0,off,NA,0.1,,,,,,
hs,3724,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,60,0,0,0,off,NA,0.1,,,,,,
hs,3725,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,61,0,0,0,off,NA,0.1,,,,,,
hs,3726,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,62,0,0,0,off,NA,0.1,,,,,,
hs,3727,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,63,0,0,0,off,NA,0.1,,,,,,
hs,3728,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,64,0,0,0,off,NA,0.1,,,,,,
hs,3729,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,65,0,0,0,off,NA,0.1,,,,,,
hs,3730,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,66,0,0,0,off,NA,0.1,,,,,,
hs,3731,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,67,0,0,0,off,NA,0.1,,,,,,
hs,3732,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,68,0,0,0,off,NA,0.1,,,,,,
hs,3733,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,69,0,0,0,off,NA,0.1,,,,,,
hs,3734,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,70,0,0,0,off,NA,0.1,,,,,,
hs,3735,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,71,0,0,0,off,NA,0.1,,,,,,
hs,3736,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,72,0,0,0,off,NA,0.1,,,,,,
hs,3737,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,73,0,0,0,off,NA,0.1,,,,,,
hs,3738,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,74,0,0,0,off,NA,0.1,,,,,,
hs,3739,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,75,0,0,0,off,NA,0.1,,,,,,
hs,3740,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,76,0,0,0,off,NA,0.1,,,,,,
hs,3741,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,77,0,0,0,off,NA,0.1,,,,,,
hs,3742,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,78,0,0,0,off,NA,0.1,,,,,,
hs,3743,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,79,0,0,0,off,NA,0.1,,,,,,
hs,3744,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,80,0,0,0,off,NA,0.1,,,,,,
hs,3745,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,81,0,0,0,off,NA,0.1,,,,,,
hs,3746,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,82,0,0,0,off,NA,0.1,,,,,,
hs,3747,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,83,0,0,0,off,NA,0.1,,,,,,
hs,3748,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,84,0,0,0,off,NA,0.1,,,,,,
hs,3749,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,85,0,0,0,off,NA,0.1,,,,,,
hs,3750,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,86,0,0,0,off,NA,0.1,,,,,,
hs,3751,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,87,0,0,0,off,NA,0.1,,,,,,
hs,3752,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,88,0,0,0,off,NA,0.1,,,,,,
hs,3753,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,89,0,0,0,off,NA,0.1,,,,,,
hs,3754,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,90,0,0,0,off,NA,0.1,,,,,,
hs,3755,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,91,0,0,0,off,NA,0.1,,,,,,
hs,3756,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,92,0,0,0,off,NA,0.1,,,,,,
hs,3757,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,93,0,0,0,off,NA,0.1,,,,,,
hs,3758,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,94,0,0,0,off,NA,0.1,,,,,,
hs,3759,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,95,0,0,0,off,NA,0.1,,,,,,
hs,3760,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,96,0,0,0,off,NA,0.1,,,,,,
hs,3761,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,97,0,0,0,off,NA,0.1,,,,,,
hs,3762,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,98,0,0,0,off,NA,0.1,,,,,,
hs,3763,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,99,0,0,0,off,NA,0.1,,,,,,
hs,3764,completed,tropical,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,100,0,0,0,off,NA,0.1,,,,,,
hs,3765,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,1,0,0,0,off,NA,0.1,,,,,,
hs,3766,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,2,0,0,0,off,NA,0.1,,,,,,
hs,3767,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,3,0,0,0,off,NA,0.1,,,,,,
hs,3768,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,4,0,0,0,off,NA,0.1,,,,,,
hs,3769,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,5,0,0,0,off,NA,0.1,,,,,,
hs,3770,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,6,0,0,0,off,NA,0.1,,,,,,
hs,3771,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,7,0,0,0,off,NA,0.1,,,,,,
hs,3772,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,8,0,0,0,off,NA,0.1,,,,,,
hs,3773,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,9,0,0,0,off,NA,0.1,,,,,,
hs,3774,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,10,0,0,0,off,NA,0.1,,,,,,
hs,3775,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,11,0,0,0,off,NA,0.1,,,,,,
hs,3776,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,12,0,0,0,off,NA,0.1,,,,,,
hs,3777,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,13,0,0,0,off,NA,0.1,,,,,,
hs,3778,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,14,0,0,0,off,NA,0.1,,,,,,
hs,3779,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,15,0,0,0,off,NA,0.1,,,,,,
hs,3780,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,16,0,0,0,off,NA,0.1,,,,,,
hs,3781,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,17,0,0,0,off,NA,0.1,,,,,,
hs,3782,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,18,0,0,0,off,NA,0.1,,,,,,
hs,3783,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,19,0,0,0,off,NA,0.1,,,,,,
hs,3784,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,20,0,0,0,off,NA,0.1,,,,,,
hs,3785,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,21,0,0,0,off,NA,0.1,,,,,,
hs,3786,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,22,0,0,0,off,NA,0.1,,,,,,
hs,3787,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,23,0,0,0,off,NA,0.1,,,,,,
hs,3788,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,24,0,0,0,off,NA,0.1,,,,,,
hs,3789,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,25,0,0,0,off,NA,0.1,,,,,,
hs,3790,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,26,0,0,0,off,NA,0.1,,,,,,
hs,3791,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,27,0,0,0,off,NA,0.1,,,,,,
hs,3792,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,28,0,0,0,off,NA,0.1,,,,,,
hs,3793,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,29,0,0,0,off,NA,0.1,,,,,,
hs,3794,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,30,0,0,0,off,NA,0.1,,,,,,
hs,3795,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,31,0,0,0,off,NA,0.1,,,,,,
hs,3796,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,32,0,0,0,off,NA,0.1,,,,,,
hs,3797,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,33,0,0,0,off,NA,0.1,,,,,,
hs,3798,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,34,0,0,0,off,NA,0.1,,,,,,
hs,3799,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,35,0,0,0,off,NA,0.1,,,,,,
hs,3800,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,36,0,0,0,off,NA,0.1,,,,,,
hs,3801,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,37,0,0,0,off,NA,0.1,,,,,,
hs,3802,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,38,0,0,0,off,NA,0.1,,,,,,
hs,3803,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,39,0,0,0,off,NA,0.1,,,,,,
hs,3804,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,40,0,0,0,off,NA,0.1,,,,,,
hs,3805,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,41,0,0,0,off,NA,0.1,,,,,,
hs,3806,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,42,0,0,0,off,NA,0.1,,,,,,
hs,3807,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,43,0,0,0,off,NA,0.1,,,,,,
hs,3808,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,44,0,0,0,off,NA,0.1,,,,,,
hs,3809,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,45,0,0,0,off,NA,0.1,,,,,,
hs,3810,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,46,0,0,0,off,NA,0.1,,,,,,
hs,3811,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,47,0,0,0,off,NA,0.1,,,,,,
hs,3812,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,48,0,0,0,off,NA,0.1,,,,,,
hs,3813,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,49,0,0,0,off,NA,0.1,,,,,,
hs,3814,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,50,0,0,0,off,NA,0.1,,,,,,
hs,3815,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,51,0,0,0,off,NA,0.1,,,,,,
hs,3816,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,52,0,0,0,off,NA,0.1,,,,,,
hs,3817,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,53,0,0,0,off,NA,0.1,,,,,,
hs,3818,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,54,0,0,0,off,NA,0.1,,,,,,
hs,3819,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,55,0,0,0,off,NA,0.1,,,,,,
hs,3820,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,56,0,0,0,off,NA,0.1,,,,,,
hs,3821,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,57,0,0,0,off,NA,0.1,,,,,,
hs,3822,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,58,0,0,0,off,NA,0.1,,,,,,
hs,3823,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,59,0,0,0,off,NA,0.1,,,,,,
hs,3824,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,60,0,0,0,off,NA,0.1,,,,,,
hs,3825,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,61,0,0,0,off,NA,0.1,,,,,,
hs,3826,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,62,0,0,0,off,NA,0.1,,,,,,
hs,3827,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,63,0,0,0,off,NA,0.1,,,,,,
hs,3828,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,64,0,0,0,off,NA,0.1,,,,,,
hs,3829,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,65,0,0,0,off,NA,0.1,,,,,,
hs,3830,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,66,0,0,0,off,NA,0.1,,,,,,
hs,3831,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,67,0,0,0,off,NA,0.1,,,,,,
hs,3832,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,68,0,0,0,off,NA,0.1,,,,,,
hs,3833,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,69,0,0,0,off,NA,0.1,,,,,,
hs,3834,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,70,0,0,0,off,NA,0.1,,,,,,
hs,3835,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,71,0,0,0,off,NA,0.1,,,,,,
hs,3836,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,72,0,0,0,off,NA,0.1,,,,,,
hs,3837,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,73,0,0,0,off,NA,0.1,,,,,,
hs,3838,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,74,0,0,0,off,NA,0.1,,,,,,
hs,3839,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,75,0,0,0,off,NA,0.1,,,,,,
hs,3840,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,76,0,0,0,off,NA,0.1,,,,,,
hs,3841,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,77,0,0,0,off,NA,0.1,,,,,,
hs,3842,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,78,0,0,0,off,NA,0.1,,,,,,
hs,3843,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,79,0,0,0,off,NA,0.1,,,,,,
hs,3844,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,80,0,0,0,off,NA,0.1,,,,,,
hs,3845,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,81,0,0,0,off,NA,0.1,,,,,,
hs,3846,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,82,0,0,0,off,NA,0.1,,,,,,
hs,3847,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,83,0,0,0,off,NA,0.1,,,,,,
hs,3848,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,84,0,0,0,off,NA,0.1,,,,,,
hs,3849,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,85,0,0,0,off,NA,0.1,,,,,,
hs,3850,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,86,0,0,0,off,NA,0.1,,,,,,
hs,3851,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,87,0,0,0,off,NA,0.1,,,,,,
hs,3852,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,88,0,0,0,off,NA,0.1,,,,,,
hs,3853,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,89,0,0,0,off,NA,0.1,,,,,,
hs,3854,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,90,0,0,0,off,NA,0.1,,,,,,
hs,3855,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,91,0,0,0,off,NA,0.1,,,,,,
hs,3856,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,92,0,0,0,off,NA,0.1,,,,,,
hs,3857,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,93,0,0,0,off,NA,0.1,,,,,,
hs,3858,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,94,0,0,0,off,NA,0.1,,,,,,
hs,3859,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,95,0,0,0,off,NA,0.1,,,,,,
hs,3860,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,96,0,0,0,off,NA,0.1,,,,,,
hs,3861,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,97,0,0,0,off,NA,0.1,,,,,,
hs,3862,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,98,0,0,0,off,NA,0.1,,,,,,
hs,3863,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,99,0,0,0,off,NA,0.1,,,,,,
hs,3864,completed,temperate,3,1.00E-06,1.00E-04,1,on,on,40000,11,30000,10000,100,0,0,0,off,NA,0.1,,,,,,
